NASA MEaSUREs project: Extended Solid Earth Science ESDR System (ESESES)
Station velocities and uncertainties 
Derived from daily displacement time series - combined product (weighted mean)
Uncertainties include the effects of colored noise in daily time series
The north, east and up velocities are assumed to be uncorrelated 
Note: Velocities are given only for stations with a minimum of 2.5 years of data
The reference frame is IGS14 (ITRF2014)
Reference: 
Bock, Y., Moore, A.W., Argus, D. F., Fang, P., Jiang, S., Kedar, S., Knox, S.A. Liu, Z. & Sullivan A. (2021), 
Extended Solid Earth Science ESDR System (ES3): Algorithm Theoretical Basis Document: Chapter 4.2
http://garner.ucsd.edu/pub/measuresESESES_products/ATBD/ESESES-ATBD.pdf (username:anonymous; password: your e-mail address)

Velocity units: mm/yr
Ellipsoid Height units: meters
Lat/Long: decimal degrees

Site Longitude   Latitude   Height      Nvel     Evel     Uvel   Nerr   Eerr   Uerr
g212 127.66520588 26.21332782   38.666   -38.23    33.96    -0.36   0.09   0.09   0.14 
g213 142.19461148 27.09394134   56.192     9.74   -32.46    -0.18   0.15   0.48   0.33 
gabb 242.08360993 38.97033305 1550.283     -8.7   -16.63     0.58   0.07   0.11   0.28 
gait 282.77902053 39.13399122  107.657     3.87   -14.65     -0.6   0.06   0.08   0.24 
gala 269.69637752 -0.74269591    7.442    11.34    51.45    -1.15   0.34   0.23   0.61 
galb 275.51452855 39.21272735  142.589     1.37   -14.89    -1.64    0.1   0.11   0.36 
gamb 225.03518427 -23.13035821   80.648    31.61   -67.38    -0.67    0.1   0.12   0.25 
ganp 20.32293578 49.03471353  746.030    13.35    20.21     0.07   0.08   0.09   0.22 
garl 240.64454512 40.41652732 1640.241    -7.68   -17.88    -0.42   0.04   0.04   0.12 
gasb 237.28406963 39.65470725 1361.946    -4.56   -22.28     2.41   0.23   0.28   1.02 
gask 278.97709763 31.98757755  -23.173     2.42   -12.69     2.09   0.25   0.18   0.94 
gces 247.8708453 36.04800331 2110.965    -7.97   -14.86     -1.3   0.12   0.11   0.44 
gcgo 212.50056858 64.97805815  319.357   -21.65    -8.73     1.31   0.19   0.26   0.82 
gdac 257.81998775 37.77545225 1134.309     -4.2   -13.99     0.76   0.11   0.12   0.33 
gdec 240.13632217 35.18941397  566.234    14.12   -35.33     0.48   0.05   0.05   0.13 
gdma 269.65874912 47.74855228  157.368    -2.04   -17.38    -0.34   0.05    0.1   0.22 
geno 8.92114142 44.4193867  155.529     15.9    20.85    -0.35   0.04   0.03   0.13 
gerd 297.80570114 16.79481408  125.505    18.23    10.27     2.84   0.89   0.22   1.08 
ghrp 242.60210794 34.2038886  628.588     8.34   -29.63     0.04   0.12   0.14   0.34 
gibr 354.63501189 36.14817664   45.631    17.28    15.89    -0.57   0.51   0.25   0.69 
gilb 35.41647615 32.47933612  506.803    20.78    22.11     1.38   0.09   0.08   0.21 
gisb 177.88603479 -38.63533621   87.204     19.5     0.61     -1.8   0.15   0.29   0.22 
gldb 172.52956268 -40.82659511  302.613    42.21    -1.42    -0.83   0.07   0.09   0.14 
gldr 233.87266817 49.68148555   -9.355    -8.91    -6.55     3.23   0.11   0.09   0.28 
glok 173.82185622 -41.85723326  751.639    34.26   -16.89     2.28   0.13   0.15    0.4 
glps 269.69632698 -0.7429996    1.789    10.46    50.16    -1.06   0.08   0.06   0.13 
glpt 283.50054401 37.24854034  -22.041     4.16   -14.24     -2.1   0.13   0.13   0.35 
glrs 244.47863007 33.2748131  -48.646    -7.46   -18.05    -0.39   0.04   0.06   0.12 
glsv 30.49673008 50.36418203  226.316    12.63    22.48     0.34   0.06   0.05   0.16 
glwd 238.71139219 46.01982834  561.017    -8.39   -11.58    -2.34   0.12   0.12   0.43 
gmag 243.61743308 34.29143427  866.732    -0.77    -17.5     0.78   0.09   0.13   0.41 
gmas 344.3657296 27.76478235  195.422    17.62    16.69    -0.39   0.09   0.09   0.27 
gmma 340.34788517 77.8094246  521.802    20.05   -10.95     4.81   0.17   0.16   0.35 
gmpk 245.17265574 33.05108567  591.176    -6.93   -14.46    -0.46   0.03   0.05   0.11 
gmrc 244.33977207 34.78399834 1298.232     -8.2   -15.11    -0.08   0.04   0.04   0.13 
gmsd 131.01556105 30.55644759  142.348   -23.16    28.82    -0.73   0.11    0.1   0.21 
gnaa 214.02978323 62.11238334  603.033    -6.66   -18.22     4.88   0.19   0.17   0.55 
gnbk 175.23813101 -40.08034036   90.301     38.0    -4.65    -2.23   0.24   0.44   0.28 
gnps 245.81055097 34.30855683  232.358    -7.11   -13.85     1.16   0.04   0.05   0.12 
gobs 239.18532511 45.83881936  621.496    -8.86   -12.07    -1.33   0.04   0.09   0.11 
gode 283.1731718 39.02172714   14.518     4.16   -14.63    -1.26   0.04   0.03   0.11 
godn 283.17290637 39.02117851   17.860     4.06   -14.61    -1.54   0.08   0.06   0.24 
godr 283.17225825 39.02003113   20.006     3.72   -14.29    -0.95   0.17   0.22   0.51 
gods 283.17267738 39.02051749   19.084     4.43   -14.75    -1.72   0.12   0.09   0.31 
godz 283.17317027 39.02172747   14.507     4.21   -14.68     -1.4   0.04   0.04   0.16 
goga 276.52677654 33.41474752  122.522     1.78   -13.63    -0.28   0.15   0.14   0.48 
gol2 243.11075221 35.42515638  986.661    -3.02   -17.25    -1.01   0.05   0.06    0.1 
gold 243.11075276 35.42515659  986.738    -3.22   -17.26    -1.94   0.04   0.05   0.29 
goly 239.19754261 45.82869806  500.217    -9.02   -11.92    -2.09   0.06   0.05   0.22 
gop6 14.7856101 49.9136711  592.596    15.07    20.74     0.15   0.17   0.16   0.76 
gope 14.78561967 49.9137034  592.580    15.07    20.44     0.33   0.03   0.03   0.13 
gopm 204.77764611 19.32232644  759.274   -26.21   -35.08    10.57   0.71   0.32    0.4 
gosh 245.82030417 40.64016959 1560.199     -9.4   -16.76    -0.23   0.04   0.05   0.11 
goug 350.11928197 -40.34883395   81.251    18.88    21.29    -0.87   0.21   0.23   0.51 
gout 248.10348668 39.91373802 1509.322    -7.96   -16.21     0.59   0.09   0.15   0.24 
gr8r 239.58426903 36.39901513  206.014     0.26   -20.81     1.17   0.11   0.12   0.24 
grab 15.49345117 47.06713803  540.164    15.72    21.63    -1.22   0.16   0.11   1.17 
grac  6.9207656 43.75448956 1319.818    16.73    20.69    -0.96   0.22   0.19   0.32 
grar 274.32565759 42.98880483  155.946     0.72   -16.27    -2.41   0.04   0.04   0.19 
gras 6.92057067 43.75473635 1319.304    16.08     20.4     0.03   0.04   0.03    0.1 
graz 15.49347663 47.0671282  538.290    15.59    21.76     0.24   0.04   0.03   0.12 
grck 242.335431 48.14358591  669.736   -10.19   -13.47    -1.23   0.09   0.06   0.59 
gre0 298.35954573 12.22178313   16.675    14.84    13.25    -1.63   0.25   0.42   0.91 
grmd 236.9774027 46.79548617   30.765    -6.93    -8.75    -1.38   0.07   0.09   0.19 
grn5 238.74474671 36.34045041   50.602    22.99   -38.47     -1.9   0.44   0.48    1.3 
grng 175.45926301 -39.97625257  365.830    36.73    -4.47    -0.57   0.23   0.38    0.3 
grnr 211.02166283 63.83576098  596.095   -19.46    -9.45      1.2   0.28   0.13   0.56 
grnx 211.02180818 63.83550003  594.406   -19.97   -10.32     4.04   0.15   0.05   0.22 
grok 337.09623955 78.44269791 1045.866    19.15   -12.58     7.49   0.07   0.07   0.27 
grrg 248.57836641 42.93777669 2198.365     -9.2   -15.78    -0.77   0.11   0.12   0.34 
grza 274.36438629 9.91552541   39.318    33.32    21.88   -12.88   0.28    0.2   0.21 
gsc1 252.67246507 39.54696395 1756.409    -6.85   -14.58    -0.32   0.08   0.06   0.25 
gsr1 14.54371782 46.04813488  351.665    17.02    20.99     0.09   0.18   0.13   0.56 
gtk0 288.85540819 21.43278842  -31.075     6.49    -8.67    -0.52   0.16   0.14   0.43 
gtps 236.70262023 42.43449404  278.598     -4.2   -14.62     0.48   0.09   0.09   0.64 
gtrg 246.75878855 43.24409244 1539.142    -9.67   -16.77    -0.71   0.05   0.06   0.15 
guam 144.86836189 13.58932905  201.934     4.44    -7.81    -0.28   0.05   0.08   0.15 
guao 87.17730573 43.4711076 2028.706     5.49    32.43     1.45   0.09   0.09   0.29 
guat 269.47981684 14.59040399 1519.860     1.02     2.66    -1.47   0.12   0.13   0.19 
guax 241.71031985 28.88405745   40.479    24.93   -47.91    -0.65    0.1   0.13   0.25 
guip 355.5881819 48.4446049  154.676    16.79    17.05    -0.78   0.08   0.08   0.26 
gus1 224.30265892 58.41748754   19.568   -14.91   -11.85    19.84   0.51   1.01   1.07 
gus2 224.30295098 58.41775821   19.755    -13.5   -12.39    20.38   0.16   0.16   0.47 
gus5 224.30265647 58.41748596   19.961   -14.69   -13.13     22.8   0.14   0.11   0.52 
gust 279.28381465 41.46275094  282.015     2.61   -15.57    -1.77   0.05   0.04   0.15 
guug 144.80271298 13.4332081  134.738     4.22    -6.78    -1.06   0.06   0.13   0.16 
gvlt 277.62905874 34.82971267  248.880     1.86   -13.38    -1.72   0.11   0.12   0.68 
gvrs 241.8871093 34.04744581  154.525    13.68   -38.08    -1.73   0.05   0.06   0.12 
gwen 238.67243886 45.78263375  732.342    -8.65   -10.96    -1.02   0.16   0.21   0.41 
gwn5 238.67243742 45.78263293  732.501    -8.59   -11.02    -1.79    0.1   0.12   0.27 
gwn6 238.67274572 45.78262819  733.227    -8.99   -11.48    -1.94   0.11   0.11   0.34 
gwwl 15.20521411 52.73797075  127.132    14.77    19.54     0.27   0.19   0.12   0.64 
gzka 243.62272223 33.26012481  153.152    11.65    -34.9    -0.78    0.2   0.28   1.13 
haag 281.71288459 -77.03805185 1171.743    10.06    10.79     4.84   0.15   0.24   0.34 
haas 168.78555237 -44.07320384 1053.533     40.3   -13.23     1.11   0.12   0.08   0.11 
hahd 238.21191612 47.29080061  853.969     -8.2    -10.7    -1.17   0.09   0.09   0.26 
hal1 203.74375744 20.70741705 3072.850    33.97   -62.28     0.21   0.14   0.18   0.53 
half 242.90017014 44.87239036  783.438     -9.8   -14.14    -0.43   0.08   0.07   0.29 
haly 36.09991555 29.13886604  861.591    23.68    26.79     0.58    0.1   0.13   0.29 
hamd 48.53430707 34.86908313 1750.956     21.8    24.52     0.63   0.16   0.35   0.44 
hamm 269.53237438 30.51307535    5.829    -0.52   -12.27    -1.51   0.07   0.05    0.2 
hamt 175.10919843 -37.80675406   69.407    39.37     1.98    -0.91   0.05   0.05   0.13 
hana 177.56936642 -38.6868214  574.057    21.42     1.84     0.74    0.1   0.23   0.26 
hanm 172.79278375 -42.5528348  321.713    33.39   -18.48     0.47    0.1   0.17   0.27 
har7 242.70078708 35.01154019  590.365     2.28   -19.37     -1.9   0.11   0.08   0.38 
harb 27.70724377 -25.88696367 1558.084    18.49    17.65     -0.1   0.04   0.05   0.12 
hark 27.70775768 -25.88710903 1555.379    19.88    20.09     1.22   0.86   0.96   1.82 
hart 27.70775922 -25.88710401 1555.363    20.05    17.45    -2.41    1.0    1.1   1.88 
harv 239.31794026 34.46939796   14.956    24.08   -42.66     -3.4   0.27   0.15   0.27 
hati 274.28993824 10.29219761   58.597    22.22    12.08    -3.74   0.12   0.14   0.28 
hav2 92.98044918 12.03522712  -55.627      8.4    -0.39    22.75   0.21   0.23    0.6 
hbco 241.71420851 33.7836445  -26.862    18.89    -38.7    -1.51   0.05   0.17   0.15 
hbrk 262.70647673 38.30464976  412.597    -2.94   -13.89     0.02   0.12   0.09   0.22 
hcc1 264.43877968 29.78786925    3.802    -0.88   -12.98    -7.93   0.28   0.17   0.47 
hces 270.82823441 36.33260488   77.933    -0.07   -14.12    -0.51   0.05   0.08    0.2 
hcmn 243.56992663 34.75477422  568.742    -5.16   -19.28     -0.9   0.03   0.05   0.11 
hcro 238.53010191 40.81591756 1000.088    -6.39   -19.11    -0.27   0.05   0.06   0.22 
hdf1 286.4608802 43.27082721   41.695    -8.25   -17.41    -1.21   0.75   0.58   0.51 
hdf2 286.46090899 43.27107087   42.441     0.83   -14.13     0.31   0.91   1.02   1.09 
hdf5 286.46087871 43.27082672   41.862    -0.48   -16.66    -0.78   0.39   0.35   0.31 
hdf6 286.46090775 43.27107102   42.659     3.52   -15.25    -0.24   0.38   0.38    0.4 
hdil 270.70601125 40.55588583  199.937     0.02   -15.06    -3.73   0.08   0.08   0.37 
hdpw 208.46881038 59.64168387   20.768   -22.88    -9.46     9.44   0.19   0.14   0.28 
hebe 248.62728394 40.51409986 1806.344    -8.31   -14.63     0.44   0.13   0.14   0.43 
hel2 321.78429681 66.4011565  424.721    16.51   -18.44    16.02   0.08   0.06   0.31 
helb 240.97703392 36.67884202 1105.346    -0.31   -21.45    -1.35    0.2   0.19   0.46 
helg 7.89309029 54.17448058   48.399    15.99    17.84     0.24   0.04   0.05   0.15 
helj 7.89309097 54.17448093   48.398    16.86    17.83     0.39   0.27   0.39   1.07 
hell 243.0207978 36.72364698  659.993    -7.69   -15.99     0.04   0.21   0.22   0.76 
help 240.97718243 36.6801502 1120.425    -2.39   -23.08     1.29   0.34   0.48   1.15 
her2 249.03278501 29.09254707  186.949     -7.6   -10.48    -0.09   0.07   0.14   0.17 
hern 152.48686219 -30.32661845 1241.580    53.71    20.09    -1.37   0.09   0.12   0.34 
hers 0.33626828 50.8673118   76.495    16.57    17.01    -0.28   0.05   0.05   0.13 
hert 0.33435291 50.86747918   83.339    16.37    17.22    -0.38   0.07   0.08   0.13 
hflk 11.38608981 47.31290366 2384.131    16.61    20.99     1.96   0.16   0.15   0.38 
hikb 178.30335269 -37.56104068  107.290    20.07     6.49     0.24   0.05   0.07   0.14 
hil1 115.73857862 -31.82552782  -27.205    57.36    38.34    -1.51   0.05   0.09    0.2 
hilb 280.89746819 36.05283468  171.062     3.59   -14.04    -0.96   0.09   0.07    0.3 
hilo 204.94731016 19.71918029   29.308    35.52   -62.29    -1.45    0.1   0.11   0.32 
hilr 204.95051262 19.71738948   30.804    35.25    -62.9     -2.8   0.16   0.19   0.43 
hipt 279.98640252  35.965698  266.592     3.32   -14.01    -1.31   0.04   0.04   0.12 
hivi 242.20054853 34.7599193  930.860     4.63   -23.72    -0.62   0.05    0.1   0.14 
hjor 318.85213315 63.41820911  762.643    15.78    -15.4     4.82   0.08    0.1   0.23 
hklo 264.1366167 35.68275463  191.106    -2.88   -14.07     0.66   0.08   0.08    0.3 
hkoh 114.2285577 22.24768541  166.375   -11.68     32.5     0.36   0.13   0.13   0.39 
hksc 114.1411916 22.3221709   20.201   -11.39    32.75     0.17   0.08   0.07   0.24 
hksl 113.92798506 22.37200356   95.266   -11.35    32.78     0.02   0.08   0.07   0.25 
hkws 114.335381 22.43428119   63.760   -11.52    32.65     0.21   0.09   0.08   0.25 
hlfj 339.8637928 64.27708692  353.573    17.58    -7.94    12.37   0.21   0.14   0.39 
hlfx 296.38872073 44.68354933    3.108     8.69   -15.25    -1.22   0.04   0.04   0.12 
hlid 245.58595614 43.56258106 1769.714    -9.85   -16.04    -0.95   0.11   0.09   0.28 
hlne 288.25517883 -35.00463538   65.242     18.7     8.33    11.61    0.4   0.27   0.45 
hlsy 236.89088192 44.37756484   71.812    -5.74    -9.79    -0.45   0.12   0.12   0.24 
hmbg 331.87093184 73.67598109 1322.915    19.05    -14.0     0.33   0.06    0.1   0.27 
hmtg 242.99849656 33.70809655  577.015    13.21    -33.7    -0.71   0.13   0.11   0.41 
hnis 142.29621261 -10.59037084   87.685    57.89    33.95     0.49   0.19   0.18   0.42 
hnlc 202.13545905 21.30328583   21.973    34.62   -62.77    -0.44   0.06   0.06   0.15 
hnps 244.36466609 33.70500656  393.943    -6.53   -17.33    -0.73   0.04   0.05   0.12 
hnpt 283.86962792 38.58881621  -27.952     4.18    -14.5    -2.15   0.09   0.07   0.13 
hnus 19.22306239 -34.42463023   63.043    19.19    16.52     0.36   0.14   0.09   0.29 
hob2 147.43873234 -42.80471864   41.071    55.54    14.07    -1.09   0.04   0.04   0.12 
hobu 10.47630059 53.05063122  152.204    15.49    18.53      0.2   0.03   0.03   0.13 
hofn 344.80207719 64.26729102   82.575    14.19     14.3    11.69   0.09   0.16   0.16 
hogs 239.52050674 35.86671327  762.853    17.73   -34.04     1.26   0.04   0.05   0.16 
hoki 170.98431529 -42.71290795   53.660    42.69    -4.04    -0.95   0.05   0.04   0.11 
hol3 242.15487553 34.45815455 1239.408     7.87   -29.45      0.4   0.06   0.07   0.13 
holb 231.8650045 50.6403546  559.585   -11.08   -11.78     1.86   0.04   0.07   0.11 
holc 242.15484279 34.45818531 1238.066     8.04   -30.42     0.05   0.13   0.14   0.41 
hold 175.51518776 -40.89724603  469.657    29.81   -21.34    -2.24   0.11   0.22   0.29 
hole 204.8715386 19.31488646  408.489   -33.79   -20.23     6.47   3.57   2.39   1.87 
holm 242.23876628 70.73630453    0.413   -12.29   -17.37     2.89   0.08   0.06   0.17 
holp 241.83183423 33.92453799   -6.665    15.92   -38.53    -4.22   0.07   0.06   0.23 
hopb 236.92527627 38.99518355  353.215     9.84   -30.64    -0.82   0.05   0.06   0.17 
horn 170.10551147 -43.77732968  960.336    33.53   -23.04     4.85   0.08   0.09   0.25 
hotk 241.17875025 37.65858834 2143.173    -3.69   -16.56     4.37   0.14   0.34   0.45 
hous 264.56700943 29.77941949   12.036    -2.41   -14.13    -8.98   0.26   0.31    1.1 
howe 210.56673253 -87.41565501 2582.580    -5.59    12.75    -2.21   0.34   0.43   0.54 
hown 273.23266402 -77.52803733 1478.231     8.56    12.24     2.09   0.12   0.11    0.3 
hoyn 273.17189398 12.59873206  764.971     6.25     2.56    -4.31   0.41   0.39   1.59 
hpig 246.89987104 43.71327952 2640.699    -9.81   -16.18    -0.07    0.1   0.11   0.29 
hrao 27.68697892 -25.89010629 1414.151    18.45    17.64     0.53   0.04   0.04   0.12 
hrdg 315.48263221 81.87983129  718.341    13.85   -18.24     7.56   0.05   0.05   0.25 
hrm1 358.71610845 51.45374265  163.018    16.65    16.51    -0.29   0.08   0.06   0.25 
hrm2 358.71610843 51.45374266  163.018     16.4    16.59    -0.21   0.15   0.14   0.51 
hrmn 35.78544937 33.3083099 2091.731    22.48    22.32     0.54   0.15   0.21   0.51 
hrpr 242.39205229 43.86587064  760.945   -10.01   -15.49    -1.15   0.18   0.18   0.72 
hrst 276.48895511 49.66744536  228.361    -0.39   -18.49     5.45   0.29   0.39   0.37 
htv1 273.91049546 36.35770948  167.338     0.41   -13.73    -0.26   0.13   0.12   0.41 
htv5 273.91049418 36.35770954  167.496     0.92   -13.77    -1.86   0.14   0.14   0.56 
hua2 274.6483062 10.01773138  593.902    27.44    17.49    -4.21   0.21   0.19    0.2 
hueg 7.59616556 47.8339476  278.307    16.22    19.63    -0.13   0.05   0.05   0.17 
hugo 294.33245873 -64.96256217   20.644    10.74    14.97     0.49   0.14   0.13   0.45 
hunt 239.59761809 35.88081186  449.319     9.23   -27.49     1.23   0.04   0.06   0.28 
hurr 246.42526904 37.06387193  924.461    -8.55   -14.84    -1.17   0.17   0.13   0.41 
husb 238.15063942 44.1195262 2038.315     -4.6   -13.73     5.58   0.11   0.14   0.31 
hutb 92.53241034 10.60950764  -55.272    33.41    -5.71     2.65   0.17   0.37   0.54 
hvel 340.43875801 64.87303997  710.032    22.54   -10.39    12.34   0.12   0.11   0.44 
hvlk 260.89324124 37.65146789  621.332    -3.52   -14.68    -1.43   0.12   0.13   0.39 
hvwy 249.46403846 44.61360187 2406.924   -10.19   -15.22    -4.23   0.54   0.57   1.37 
hvys 240.81246212 34.44122988  373.958    13.79   -39.28    -1.04   0.05   0.06   0.13 
hw62 245.15529678 34.06495799  220.775    -8.46   -14.71    -1.16    0.1   0.12   0.34 
hwut 248.43488456 41.60724097 1714.952    -8.37   -14.76    -0.96   0.05   0.05   0.16 
hyde 78.55086829 17.41725751  441.698    35.52     40.6     -0.2   0.07   0.06   0.17 
i40a 244.0885523 34.72732532  765.306    -8.64   -15.18      0.1   0.05   0.04   0.12 
ibec 281.88431401  0.3501572 2246.208     9.72     -3.2    -2.86   0.17   0.33   0.48 
ibex 243.63216496 35.84838359  700.956    -7.98   -15.54    -0.14   0.24   0.18   0.55 
icam 269.47252723 19.85345766    2.697      0.6    -8.53    -1.64   0.13   0.11   0.32 
icig 247.05850434 44.33033953 2502.430    -9.69   -15.45    -0.49   0.09   0.09   0.34 
idch 245.77986788 44.51513429 1545.212    -9.17   -14.75    -0.18   0.12   0.11   0.37 
idnp 243.87872337 45.9397084  996.583    -9.78    -14.4     -1.0   0.27   0.27   0.94 
idog 243.77848629 33.79679752  434.933     1.25   -22.73     0.46   0.11   0.11   0.22 
idqg 243.76101584 33.76797302   -1.336      2.9   -23.84     0.48   0.11   0.07   0.19 
idsn 246.10306609 45.19207328 1184.615    -9.14   -14.37    -0.28   0.09   0.07   0.19 
idtd 243.71659346 43.65294272  788.656    -9.84   -15.59    -1.52   0.09   0.12   0.18 
idtf 245.55240942 42.53640877 1145.058   -10.02   -17.05    -1.05   0.19   0.19   0.75 
ieng 7.63940463 45.0151323  316.622    15.69    20.54     0.19   0.06   0.04   0.15 
ifr1 354.87447644 33.51393207 1708.796    17.56     17.1     0.21   0.08   0.09   0.22 
ifrn 354.89153477 33.53962519 1710.092    17.45    16.84     0.98   0.14   0.19    0.5 
igeo 28.8435186 47.03036792  105.864    13.79    21.77      3.4   0.29   0.27    1.5 
igmi 11.21380133 43.79565013   95.067    17.14    21.23     0.25    0.2   0.15   0.58 
ign1 280.46424503 8.98488579   47.558     12.2    16.76    -1.03   0.28   0.22   0.55 
iid2 244.96819839 32.70616953    9.816    -6.07    -16.7     -3.5   0.08   0.18   0.14 
iisc 77.57037187 13.02116276  843.703    35.33    41.92    -0.69   0.04   0.06   0.17 
iitk 80.23214088 26.52143137   69.773    35.36    35.74     7.32   0.37   0.29   4.66 
